elapsed,label,responseCode,responseMessage,threadName,success,failureMessage
89,Channel SB GET,200,OK,SB Client - Survey Flow 2-1,true,
117,LiveCloseSettings,200,OK,SB Client - Survey Flow 2-1,true,
90,LiveCloseSettings GET,200,OK,SB Client - Survey Flow 2-1,true,
119,SurveyUrl,200,OK,SB Client - Survey Flow 2-1,true,
89,SurveyUrl GET,200,OK,SB Client - Survey Flow 2-1,true,
989,Status,200,OK,SB Client - Survey Flow 2-1,true,
54,Status GET,200,OK,SB Client - Survey Flow 2-1,true,
3624,Copy Project,201,Created,SB Client - Survey Flow 2-1,true,
187,Delete Project,200,OK,SB Client - Survey Flow 2-1,true,
501,Group Encode 1,200,OK,SB Client - Survey Flow 2-1,true,
252,Project Encode,200,OK,SB Client - Survey Flow 2-1,true,
306,Client Encode,200,OK,SB Client - Survey Flow 2-1,true,
370,/index.php,200,OK,SB Client - Survey Flow 2-1,true,
203,/dashboard.php,200,OK,SB Client - Survey Flow 2-1,true,
3028,/getDashboard.php,200,OK,SB Client - Survey Flow 2-1,true,
392,/get4sDashboard.php,200,OK,SB Client - Survey Flow 2-1,true,
535,Click Survey 1,302,Found,SB Client - Survey Flow 2-1,true,
1244,Click Survey 2,200,OK,SB Client - Survey Flow 2-1,true,
1092,Redirect,200,OK,SB Client - Survey Flow 2-1,true,
152,Dashboard after complete,200,OK,SB Client - Survey Flow 2-1,true,
504,/ssred.php,200,OK,SB Client - Survey Flow 2-1,true,
150,LogOut User 1,200,OK,SB Client - Survey Flow 2-1,true,
2016,Status Close,200,OK,SB Client - Survey Flow 2-1,true,
149,Status GET Close,200,OK,SB Client - Survey Flow 2-1,true,
1131,Stats,200,OK,SB Client - Survey Flow 2-1,true,
119,Terminates for Review,200,OK,SB Client - Survey Flow 2-1,false,"Test failed: text expected to contain /""([^""]+)Id""/"
58,Review Terminates,422,Unprocessable Entity,SB Client - Survey Flow 2-1,false,"Test failed: text expected to equal /

****** received  : {""[[[errors"":[""Property 0 must be at least 32 characters long""]]]]}

****** comparison: {""[[[success"":""1 complete(s) have been validated.""             ]]]}

/"
1027,Review History,422,Unprocessable Entity,SB Client - Survey Flow 2-1,false,
65,Review Completes,422,Unprocessable Entity,SB Client - Survey Flow 2-1,false,
1680,Complete Project,200,OK,SB Client - Survey Flow 2-1,true,
55,Status Check Complete,200,OK,SB Client - Survey Flow 2-1,true,
90,Project History,200,OK,SB Client - Survey Flow 2-1,true,
49,Zip Radius GET,200,OK,SB Client - Survey Flow 2-1,true,
158,Estimated CPI GET,200,OK,SB Client - Survey Flow 2-1,true,
1409,Create SB Project,201,Created,SB Client - Check Invalidates 3-1,true,
2478,Create SB Group,201,Created,SB Client - Check Invalidates 3-1,true,
151,LiveCloseSettings,200,OK,SB Client - Check Invalidates 3-1,true,
349,SurveyUrl,200,OK,SB Client - Check Invalidates 3-1,true,
2488,Status,200,OK,SB Client - Check Invalidates 3-1,true,
1959,Status Pause,200,OK,SB Client - Check Invalidates 3-1,true,
2135,Status Live,200,OK,SB Client - Check Invalidates 3-1,true,
515,Group Encode,200,OK,SB Client - Check Invalidates 3-1,true,
276,Project Encode,200,OK,SB Client - Check Invalidates 3-1,true,
257,Client Encode,200,OK,SB Client - Check Invalidates 3-1,true,
548,/index.php,200,OK,SB Client - Check Invalidates 3-1,true,
279,/dashboard.php,200,OK,SB Client - Check Invalidates 3-1,true,
4638,/getDashboard.php,200,OK,SB Client - Check Invalidates 3-1,true,
332,/get4sDashboard.php,200,OK,SB Client - Check Invalidates 3-1,true,
145,Click Survey 1,302,Moved Temporarily,SB Client - Check Invalidates 3-1,true,
1039,Click Survey 2,200,OK,SB Client - Check Invalidates 3-1,true,
5,Redirect,302,Found,SB Client - Check Invalidates 3-1,true,
282,Dashboard after complete,200,OK,SB Client - Check Invalidates 3-1,true,
1011,/ssred.php,200,OK,SB Client - Check Invalidates 3-1,true,
290,LogOut User 1,200,OK,SB Client - Check Invalidates 3-1,true,
1748,Status Close,200,OK,SB Client - Check Invalidates 3-1,true,
1449,Stats,200,OK,SB Client - Check Invalidates 3-1,true,
112,Terminates for Invalidating,200,OK,SB Client - Check Invalidates 3-1,true,
179,Invalidate Terminates,200,OK,SB Client - Check Invalidates 3-1,true,
2079,Complete Project,200,OK,SB Client - Check Invalidates 3-1,true,
65,Get ethnicities,200,OK,Basic Get 4-1,true,
96,Get countries,200,OK,Basic Get 4-2,true,
243,Get languages,200,OK,Basic Get 4-3,true,
101,Get educations,200,OK,Basic Get 4-4,true,
151,Get incomeLevels,200,OK,Basic Get 4-5,true,
149,Get employmentLevels,200,OK,Basic Get 4-6,true,
118,Get categories,200,OK,Basic Get 4-7,true,
123,Get timezones,200,OK,Basic Get 4-8,true,
118,Get industries,200,OK,Basic Get 4-9,true,
120,Get maritalStatus,200,OK,Basic Get 4-10,true,
217,Get client/profiles,200,OK,Profiles and Channels 5-2,true,
1493,Get client/profileQnsAns/48,422,Unprocessable Entity,Profiles and Channels 5-1,false,
129,Get client/profiles/48/questions,200,OK,Profiles and Channels 5-3,true,
198,Get client/profiles/48/questions/261/answers,200,OK,Profiles and Channels 5-4,true,
248,Get client/publisherPLSites,200,OK,Profiles and Channels 5-5,true,
120,Get client/channels,200,OK,Profiles and Channels 5-6,true,
720,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,false,
151,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,true,
1265,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,false,
121,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,true,
162,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,true,
120,Get client/channels,200,OK,Extra Profiles and Misc 6-6,true,
87,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,true,
151,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,true,
242,Get client/projects,200,OK,Extra Profiles and Misc 6-9,true,
84,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,true,
98,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,true,
237,Get jobRoles,200,OK,Countries 7-1,true,
84,Get jobRoles/1/jobTitles,200,OK,Countries 7-2,true,
118,Get countries/254/states/137/counties,200,OK,Countries 7-3,true,
106,Get countries/43/states/35/cities,200,OK,Countries 7-4,true,
97,Get countries/254/states/137/counties/3014/cities,200,OK,Countries 7-5,true,
90,Get countries/254/regions,200,OK,Countries 7-6,true,
148,Get countries/254/states,200,OK,Countries 7-7,true,
9784,US English Feasibility,200,OK,Criteria 1 8-1,true,
5024,Demographic Criteria,200,OK,Criteria 2 9-1,true,
2086,Geo Criteria,200,OK,Criteria 3 10-1,true,
1136,Profile Criteria,200,OK,Criteria 4 11-1,true,
248,Member Search,200,OK,Member Search 12-1,true,
155,Profile Search,200,OK,Profile Search 13-1,true,
3756,Create Project,201,Created,Normal Client - Survey Flow 1-1,true,
163,Project PUT,200,OK,Normal Client - Survey Flow 1-1,true,
89,Project GET,200,OK,Normal Client - Survey Flow 1-1,true,
4285,Create Group,201,Created,Normal Client - Survey Flow 1-1,true,
3111,Group PUT,200,OK,Normal Client - Survey Flow 1-1,true,
155,Group GET,200,OK,Normal Client - Survey Flow 1-1,true,
177,Channel PUT,200,OK,Normal Client - Survey Flow 1-1,true,
173,Channel GET,200,OK,Normal Client - Survey Flow 1-1,true,
213,PanelDashboard,200,OK,Normal Client - Survey Flow 1-1,true,
165,PanelDashboard GET,200,OK,Normal Client - Survey Flow 1-1,true,
270,LiveCloseSettings,200,OK,Normal Client - Survey Flow 1-1,true,
188,LiveCloseSettings GET,200,OK,Normal Client - Survey Flow 1-1,true,
133,PanelShield,200,OK,Normal Client - Survey Flow 1-1,true,
142,PanelShield GET,200,OK,Normal Client - Survey Flow 1-1,true,
173,SurveyUrl,200,OK,Normal Client - Survey Flow 1-1,true,
136,SurveyUrl GET,200,OK,Normal Client - Survey Flow 1-1,true,
1421,Status,200,OK,Normal Client - Survey Flow 1-1,true,
149,Status GET,200,OK,Normal Client - Survey Flow 1-1,true,
149,Soft Fail,200,OK,Normal Client - Survey Flow 1-1,true,
119,Bonus,200,OK,Normal Client - Survey Flow 1-1,true,
9513,Copy Project,201,Created,Normal Client - Survey Flow 1-1,true,
298,Delete Project,200,OK,Normal Client - Survey Flow 1-1,true,
542,Group Encode,200,OK,Normal Client - Survey Flow 1-1,true,
266,Project Encode,200,OK,Normal Client - Survey Flow 1-1,true,
247,Client Encode,200,OK,Normal Client - Survey Flow 1-1,true,
414,/index.php,200,OK,Normal Client - Survey Flow 1-1,true,
158,/dashboard.php,200,OK,Normal Client - Survey Flow 1-1,true,
3504,/getDashboard.php,200,OK,Normal Client - Survey Flow 1-1,true,
975,/get4sDashboard.php,200,OK,Normal Client - Survey Flow 1-1,true,
129,Click Survey 1,302,Found,Normal Client - Survey Flow 1-1,true,
396,Click Survey 2,200,OK,Normal Client - Survey Flow 1-1,true,
8,Redirect,302,Found,Normal Client - Survey Flow 1-1,true,
522,/ssred.php,200,OK,Normal Client - Survey Flow 1-1,true,
265,Dashboard after complete,200,OK,Normal Client - Survey Flow 1-1,true,
3205,Status Close,200,OK,Normal Client - Survey Flow 1-1,true,
152,Status GET Close,200,OK,Normal Client - Survey Flow 1-1,true,
1205,Stats,200,OK,Normal Client - Survey Flow 1-1,true,
185,Completes,200,OK,Normal Client - Survey Flow 1-1,true,
257,Review Completes,200,OK,Normal Client - Survey Flow 1-1,true,
326,Review History,200,OK,Normal Client - Survey Flow 1-1,true,
3285,Undo Review History,200,OK,Normal Client - Survey Flow 1-1,true,
140,Review Completes,200,OK,Normal Client - Survey Flow 1-1,true,
1893,Complete Project,200,OK,Normal Client - Survey Flow 1-1,true,
142,Status Check Complete,200,OK,Normal Client - Survey Flow 1-1,true,
152,Project History,200,OK,Normal Client - Survey Flow 1-1,true,
833,Create SB Project,201,Created,SB Client - Survey Flow 2-1,true,
75,Project SB PUT,200,OK,SB Client - Survey Flow 2-1,true,
62,Project SB GET,200,OK,SB Client - Survey Flow 2-1,true,
2623,Create SB Group 2,201,Created,SB Client - Survey Flow 2-1,true,
100,Group SB GET,200,OK,SB Client - Survey Flow 2-1,true,
2657,Group SB PUT,200,OK,SB Client - Survey Flow 2-1,true,
72,Channel SB PUT,200,OK,SB Client - Survey Flow 2-1,true,
84,Channel SB GET,200,OK,SB Client - Survey Flow 2-1,true,
112,LiveCloseSettings,200,OK,SB Client - Survey Flow 2-1,true,
84,LiveCloseSettings GET,200,OK,SB Client - Survey Flow 2-1,true,
111,SurveyUrl,200,OK,SB Client - Survey Flow 2-1,true,
61,SurveyUrl GET,200,OK,SB Client - Survey Flow 2-1,true,
1055,Status,200,OK,SB Client - Survey Flow 2-1,true,
103,Status GET,200,OK,SB Client - Survey Flow 2-1,true,
3119,Copy Project,201,Created,SB Client - Survey Flow 2-1,true,
201,Delete Project,200,OK,SB Client - Survey Flow 2-1,true,
568,Group Encode 1,200,OK,SB Client - Survey Flow 2-1,true,
250,Project Encode,200,OK,SB Client - Survey Flow 2-1,true,
311,Client Encode,200,OK,SB Client - Survey Flow 2-1,true,
710,/index.php,200,OK,SB Client - Survey Flow 2-1,true,
298,/dashboard.php,200,OK,SB Client - Survey Flow 2-1,true,
4822,/getDashboard.php,200,OK,SB Client - Survey Flow 2-1,true,
529,/get4sDashboard.php,200,OK,SB Client - Survey Flow 2-1,true,
680,Click Survey 1,302,Found,SB Client - Survey Flow 2-1,true,
1438,Click Survey 2,200,OK,SB Client - Survey Flow 2-1,true,
1256,Redirect,200,OK,SB Client - Survey Flow 2-1,true,
393,Dashboard after complete,200,OK,SB Client - Survey Flow 2-1,true,
1014,/ssred.php,200,OK,SB Client - Survey Flow 2-1,true,
252,LogOut User 1,200,OK,SB Client - Survey Flow 2-1,true,
1565,Status Close,200,OK,SB Client - Survey Flow 2-1,true,
66,Status GET Close,200,OK,SB Client - Survey Flow 2-1,true,
1038,Stats,200,OK,SB Client - Survey Flow 2-1,true,
103,Terminates for Review,200,OK,SB Client - Survey Flow 2-1,false,"Test failed: text expected to contain /""([^""]+)Id""/"
148,Review Terminates,422,Unprocessable Entity,SB Client - Survey Flow 2-1,false,"Test failed: text expected to equal /

****** received  : {""[[[errors"":[""Property 0 must be at least 32 characters long""]]]]}

****** comparison: {""[[[success"":""1 complete(s) have been validated.""             ]]]}

/"
1049,Review History,422,Unprocessable Entity,SB Client - Survey Flow 2-1,false,
120,Review Completes,422,Unprocessable Entity,SB Client - Survey Flow 2-1,false,
1620,Complete Project,200,OK,SB Client - Survey Flow 2-1,true,
58,Status Check Complete,200,OK,SB Client - Survey Flow 2-1,true,
94,Project History,200,OK,SB Client - Survey Flow 2-1,true,
52,Zip Radius GET,200,OK,SB Client - Survey Flow 2-1,true,
129,Estimated CPI GET,200,OK,SB Client - Survey Flow 2-1,true,
835,Create SB Project,201,Created,SB Client - Check Invalidates 3-1,true,
2624,Create SB Group,201,Created,SB Client - Check Invalidates 3-1,true,
157,LiveCloseSettings,200,OK,SB Client - Check Invalidates 3-1,true,
193,SurveyUrl,200,OK,SB Client - Check Invalidates 3-1,true,
1800,Status,200,OK,SB Client - Check Invalidates 3-1,true,
2057,Status Pause,200,OK,SB Client - Check Invalidates 3-1,true,
2770,Status Live,200,OK,SB Client - Check Invalidates 3-1,true,
591,Group Encode,200,OK,SB Client - Check Invalidates 3-1,true,
341,Project Encode,200,OK,SB Client - Check Invalidates 3-1,true,
399,Client Encode,200,OK,SB Client - Check Invalidates 3-1,true,
717,/index.php,200,OK,SB Client - Check Invalidates 3-1,true,
1761,/dashboard.php,200,OK,SB Client - Check Invalidates 3-1,true,
5684,/getDashboard.php,200,OK,SB Client - Check Invalidates 3-1,true,
483,/get4sDashboard.php,200,OK,SB Client - Check Invalidates 3-1,true,
312,Click Survey 1,302,Found,SB Client - Check Invalidates 3-1,true,
3766,Click Survey 2,200,OK,SB Client - Check Invalidates 3-1,true,
4,Redirect,302,Found,SB Client - Check Invalidates 3-1,true,
455,Dashboard after complete,200,OK,SB Client - Check Invalidates 3-1,true,
1368,/ssred.php,200,OK,SB Client - Check Invalidates 3-1,true,
265,LogOut User 1,200,OK,SB Client - Check Invalidates 3-1,true,
1755,Status Close,200,OK,SB Client - Check Invalidates 3-1,true,
1038,Stats,200,OK,SB Client - Check Invalidates 3-1,true,
125,Terminates for Invalidating,200,OK,SB Client - Check Invalidates 3-1,true,
157,Invalidate Terminates,200,OK,SB Client - Check Invalidates 3-1,true,
1968,Complete Project,200,OK,SB Client - Check Invalidates 3-1,true,
305,Get ethnicities,200,OK,Basic Get 4-1,true,
153,Get countries,200,OK,Basic Get 4-2,true,
121,Get languages,200,OK,Basic Get 4-3,true,
187,Get educations,200,OK,Basic Get 4-4,true,
87,Get incomeLevels,200,OK,Basic Get 4-5,true,
120,Get employmentLevels,200,OK,Basic Get 4-6,true,
129,Get categories,200,OK,Basic Get 4-7,true,
89,Get timezones,200,OK,Basic Get 4-8,true,
120,Get industries,200,OK,Basic Get 4-9,true,
129,Get maritalStatus,200,OK,Basic Get 4-10,true,
933,Get client/profileQnsAns/48,422,Unprocessable Entity,Profiles and Channels 5-1,false,
145,Get client/profiles,200,OK,Profiles and Channels 5-2,true,
194,Get client/profiles/48/questions,200,OK,Profiles and Channels 5-3,true,
121,Get client/profiles/48/questions/261/answers,200,OK,Profiles and Channels 5-4,true,
90,Get client/publisherPLSites,200,OK,Profiles and Channels 5-5,true,
110,Get client/channels,200,OK,Profiles and Channels 5-6,true,
780,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-1,false,
353,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-3,true,
1292,Get /client/profileQnsAns/77,422,Unprocessable Entity,Extra Profiles and Misc 6-2,false,
159,Get client/profiles/77/questions,200,OK,Extra Profiles and Misc 6-4,true,
111,Get client/publisherPLSites,200,OK,Extra Profiles and Misc 6-5,true,
131,Get client/channels,200,OK,Extra Profiles and Misc 6-6,true,
68,Get client/defaultSettings,200,OK,Extra Profiles and Misc 6-7,true,
96,Get client/additionalEmployees,200,OK,Extra Profiles and Misc 6-8,true,
201,Get client/projects,200,OK,Extra Profiles and Misc 6-9,true,
73,Get client/salesRepresentatives,200,OK,Extra Profiles and Misc 6-10,true,
88,Get client/projectManagers,200,OK,Extra Profiles and Misc 6-11,true,
69,Get jobRoles,200,OK,Countries 7-1,true,
134,Get jobRoles/1/jobTitles,200,OK,Countries 7-2,true,
110,Get countries/254/states/137/counties,200,OK,Countries 7-3,true,
174,Get countries/43/states/35/cities,200,OK,Countries 7-4,true,
434,Get countries/254/states/137/counties/3014/cities,200,OK,Countries 7-5,true,
186,Get countries/254/regions,200,OK,Countries 7-6,true,
116,Get countries/254/states,200,OK,Countries 7-7,true,
9984,US English Feasibility,200,OK,Criteria 1 8-1,true,
5160,Demographic Criteria,200,OK,Criteria 2 9-1,true,
1980,Geo Criteria,200,OK,Criteria 3 10-1,true,
5017,Profile Criteria,200,OK,Criteria 4 11-1,true,
181,Member Search,200,OK,Member Search 12-1,true,
170,Profile Search,200,OK,Profile Search 13-1,true,
